"C_uuid";"saddle";"raceDate";"R_name";"ranking";"C_numberOfRunners";"P1";"PP";"G";"P";"Proba"
"643f249c937fae7f662e84ff1751f2ac";"3";"2023-11-18";"Laval";"10";14;0;0;0;0;0,026024591177702
"643f249c937fae7f662e84ff1751f2ac";"4";"2023-11-18";"Laval";"9";14;0;0;0;0;0,00284078693948686
"643f249c937fae7f662e84ff1751f2ac";"5";"2023-11-18";"Laval";"7";14;0;0;0;0;0,109416849911213
"643f249c937fae7f662e84ff1751f2ac";"6";"2023-11-18";"Laval";NA;14;0;0;0;0;0,184126481413841
"643f249c937fae7f662e84ff1751f2ac";"7";"2023-11-18";"Laval";"3";14;0;1;0;2,232;0,451928555965424
"643f249c937fae7f662e84ff1751f2ac";"8";"2023-11-18";"Laval";NA;14;0;0;0;0;0,156667992472649
"643f249c937fae7f662e84ff1751f2ac";"9";"2023-11-18";"Laval";"5";14;0;0;0;0;0,179325237870216
"64d0d95cba44315c357d04a8ad5731e4";"1";"2023-11-07";"Paris-Vincennes";NA;14;0;0;0;0;0,139202117919922
"64d0d95cba44315c357d04a8ad5731e4";"10";"2023-11-07";"Paris-Vincennes";NA;14;0;0;0;0;0,0671513602137566
"64d0d95cba44315c357d04a8ad5731e4";"11";"2023-11-07";"Paris-Vincennes";"10";14;0;0;0;0;0,0446003787219524
"64d0d95cba44315c357d04a8ad5731e4";"12";"2023-11-07";"Paris-Vincennes";"11";14;0;0;0;0;0,166556745767593
"64d0d95cba44315c357d04a8ad5731e4";"14";"2023-11-07";"Paris-Vincennes";"9";14;0;0;0;0;0,0166246257722378
"64d0d95cba44315c357d04a8ad5731e4";"15";"2023-11-07";"Paris-Vincennes";"5";14;0;0;0;0;0,0351081378757954
"64d0d95cba44315c357d04a8ad5731e4";"2";"2023-11-07";"Paris-Vincennes";"7";14;0;0;0;0;0,139024779200554
"64d0d95cba44315c357d04a8ad5731e4";"3";"2023-11-07";"Paris-Vincennes";"8";14;0;0;0;0;0,205517590045929
"64d0d95cba44315c357d04a8ad5731e4";"4";"2023-11-07";"Paris-Vincennes";"6";14;0;0;0;0;0,0516628697514534
"64d0d95cba44315c357d04a8ad5731e4";"5";"2023-11-07";"Paris-Vincennes";"4";14;0;0;0;0;0,0286653991788626
"64d0d95cba44315c357d04a8ad5731e4";"6";"2023-11-07";"Paris-Vincennes";"1";14;1;1;15,498;3,588;0,0835476443171501
"64d0d95cba44315c357d04a8ad5731e4";"7";"2023-11-07";"Paris-Vincennes";"2";14;0;1;0;6,41;0,0802196338772774
"64d0d95cba44315c357d04a8ad5731e4";"8";"2023-11-07";"Paris-Vincennes";"3";14;0;1;0;2,512;0,378737658262253
"64d0d95cba44315c357d04a8ad5731e4";"9";"2023-11-07";"Paris-Vincennes";NA;14;0;0;0;0;0,0789615660905838
"64dce28988c75c32afbda98e0e4c8e06";"1";"2023-11-19";"Mauquenchy";NA;14;0;0;0;0;0,4656682908535
"64dce28988c75c32afbda98e0e4c8e06";"10";"2023-11-19";"Mauquenchy";"4";14;0;0;0;0;0,150853514671326
"64dce28988c75c32afbda98e0e4c8e06";"11";"2023-11-19";"Mauquenchy";"1";14;1;1;6,35;2,33;0,335981905460358
"64dce28988c75c32afbda98e0e4c8e06";"12";"2023-11-19";"Mauquenchy";"3";14;0;1;0;1,62;0,163877457380295
"64dce28988c75c32afbda98e0e4c8e06";"13";"2023-11-19";"Mauquenchy";NA;14;0;0;0;0;0,00118701532483101
"64dce28988c75c32afbda98e0e4c8e06";"14";"2023-11-19";"Mauquenchy";"2";14;0;1;0;5,23;0,103981249034405
"64dce28988c75c32afbda98e0e4c8e06";"2";"2023-11-19";"Mauquenchy";"11";14;0;0;0;0;0,00328778591938317
"64dce28988c75c32afbda98e0e4c8e06";"3";"2023-11-19";"Mauquenchy";"9";14;0;0;0;0;0,0121723730117083
"64dce28988c75c32afbda98e0e4c8e06";"4";"2023-11-19";"Mauquenchy";"7";14;0;0;0;0;0,0547467172145844
"64dce28988c75c32afbda98e0e4c8e06";"5";"2023-11-19";"Mauquenchy";"6";14;0;0;0;0;0,0430988632142544
"64dce28988c75c32afbda98e0e4c8e06";"6";"2023-11-19";"Mauquenchy";"8";14;0;0;0;0;0,0855797082185745
"64dce28988c75c32afbda98e0e4c8e06";"7";"2023-11-19";"Mauquenchy";"5";14;0;0;0;0;0,02748042345047
"64dce28988c75c32afbda98e0e4c8e06";"8";"2023-11-19";"Mauquenchy";"10";14;0;0;0;0;0,00322940712794662
"64dce28988c75c32afbda98e0e4c8e06";"9";"2023-11-19";"Mauquenchy";NA;14;0;0;0;0;0,104707807302475
"64f4f3d9f805dd01e66754a376be626a";"1";"2023-11-10";"Le Croisé-Laroche";"6";16;0;0;0;0;0,0123407253995538
"64f4f3d9f805dd01e66754a376be626a";"10";"2023-11-10";"Le Croisé-Laroche";"2";16;0;1;0;4,525;0,0283029917627573
"64f4f3d9f805dd01e66754a376be626a";"11";"2023-11-10";"Le Croisé-Laroche";"12";16;0;0;0;0;0,0328711532056332
"64f4f3d9f805dd01e66754a376be626a";"12";"2023-11-10";"Le Croisé-Laroche";"5";16;0;0;0;0;0,0126711223274469
"64f4f3d9f805dd01e66754a376be626a";"13";"2023-11-10";"Le Croisé-Laroche";NA;16;0;0;0;0;0,00226617394946516
"64f4f3d9f805dd01e66754a376be626a";"14";"2023-11-10";"Le Croisé-Laroche";"9";16;0;0;0;0;0,0257997158914804
"64f4f3d9f805dd01e66754a376be626a";"15";"2023-11-10";"Le Croisé-Laroche";"10";16;0;0;0;0;0,00115957984235138
"64f4f3d9f805dd01e66754a376be626a";"16";"2023-11-10";"Le Croisé-Laroche";"11";16;0;0;0;0;0,00553518813103437
"64f4f3d9f805dd01e66754a376be626a";"2";"2023-11-10";"Le Croisé-Laroche";"8";16;0;0;0;0;0,059036199003458
"64f4f3d9f805dd01e66754a376be626a";"3";"2023-11-10";"Le Croisé-Laroche";"7";16;0;0;0;0;0,49583038687706
"64f4f3d9f805dd01e66754a376be626a";"4";"2023-11-10";"Le Croisé-Laroche";"4";16;0;0;0;0;0,0541703328490257
"64f4f3d9f805dd01e66754a376be626a";"5";"2023-11-10";"Le Croisé-Laroche";"13";16;0;0;0;0;0,357532352209091
"64f4f3d9f805dd01e66754a376be626a";"6";"2023-11-10";"Le Croisé-Laroche";"1";16;1;1;24,295;5,19;0,0636055171489716
"64f4f3d9f805dd01e66754a376be626a";"7";"2023-11-10";"Le Croisé-Laroche";NA;16;0;0;0;0;0,666959166526794
"64f4f3d9f805dd01e66754a376be626a";"8";"2023-11-10";"Le Croisé-Laroche";"3";16;0;1;0;3,055;0,197498172521591
"64f4f3d9f805dd01e66754a376be626a";"9";"2023-11-10";"Le Croisé-Laroche";NA;16;0;0;0;0;0,00228477618657053
"65a3857549c16c24f73a5c783019d9b8";"1";"2023-11-11";"Châteaubriant";NA;13;0;0;0;0;0,00610906910151243
"65a3857549c16c24f73a5c783019d9b8";"10";"2023-11-11";"Châteaubriant";"8";13;0;0;0;0;0,153981983661652
"65a3857549c16c24f73a5c783019d9b8";"11";"2023-11-11";"Châteaubriant";NA;13;0;0;0;0;0,286459475755692
"65a3857549c16c24f73a5c783019d9b8";"12";"2023-11-11";"Châteaubriant";"7";13;0;0;0;0;0,151134327054024
"65a3857549c16c24f73a5c783019d9b8";"13";"2023-11-11";"Châteaubriant";"2";13;0;1;0;6,94;0,139686390757561
"65a3857549c16c24f73a5c783019d9b8";"14";"2023-11-11";"Châteaubriant";"1";13;1;1;5,25;2,16;0,334866851568222
"65a3857549c16c24f73a5c783019d9b8";"2";"2023-11-11";"Châteaubriant";NA;13;0;0;0;0;0,0973792225122452
"65a3857549c16c24f73a5c783019d9b8";"3";"2023-11-11";"Châteaubriant";"5";13;0;0;0;0;0,0502113960683346
"65a3857549c16c24f73a5c783019d9b8";"4";"2023-11-11";"Châteaubriant";NA;13;0;0;0;0;0,000562823086511344
"65a3857549c16c24f73a5c783019d9b8";"5";"2023-11-11";"Châteaubriant";NA;13;0;0;0;0;0,0375257432460785
"65a3857549c16c24f73a5c783019d9b8";"6";"2023-11-11";"Châteaubriant";"3";13;0;1;0;6;0,210313186049461
"65a3857549c16c24f73a5c783019d9b8";"7";"2023-11-11";"Châteaubriant";"6";13;0;0;0;0;0,318538308143616
"65a3857549c16c24f73a5c783019d9b8";"9";"2023-11-11";"Châteaubriant";"4";13;0;0;0;0;0,149144932627678
"662d9192d5b6775538a1525241a81502";"1";"2023-11-26";"Bordeaux - Le Bouscat";"7";15;0;0;0;0;0,0387766100466251
"662d9192d5b6775538a1525241a81502";"10";"2023-11-26";"Bordeaux - Le Bouscat";NA;15;0;0;0;0;0,0108988368883729
"662d9192d5b6775538a1525241a81502";"11";"2023-11-26";"Bordeaux - Le Bouscat";"11";15;0;0;0;0;0,00788304395973682
"662d9192d5b6775538a1525241a81502";"12";"2023-11-26";"Bordeaux - Le Bouscat";"10";15;0;0;0;0;0,0678262636065483
"662d9192d5b6775538a1525241a81502";"13";"2023-11-26";"Bordeaux - Le Bouscat";"6";15;0;0;0;0;0,00771361356601119
"662d9192d5b6775538a1525241a81502";"14";"2023-11-26";"Bordeaux - Le Bouscat";"1";15;1;1;11,88;2,42;0,0688222050666809
"662d9192d5b6775538a1525241a81502";"15";"2023-11-26";"Bordeaux - Le Bouscat";"4";15;0;0;0;0;0,223550006747246
"662d9192d5b6775538a1525241a81502";"2";"2023-11-26";"Bordeaux - Le Bouscat";NA;15;0;0;0;0;0,0405496768653393
"662d9192d5b6775538a1525241a81502";"3";"2023-11-26";"Bordeaux - Le Bouscat";"9";15;0;0;0;0;0,0247142128646374
"662d9192d5b6775538a1525241a81502";"4";"2023-11-26";"Bordeaux - Le Bouscat";"13";15;0;0;0;0;0,00163078820332885
"662d9192d5b6775538a1525241a81502";"5";"2023-11-26";"Bordeaux - Le Bouscat";"8";15;0;0;0;0;0,0274537652730942
"662d9192d5b6775538a1525241a81502";"6";"2023-11-26";"Bordeaux - Le Bouscat";"12";15;0;0;0;0;0,00376451620832086
"662d9192d5b6775538a1525241a81502";"7";"2023-11-26";"Bordeaux - Le Bouscat";"5";15;0;0;0;0;0,00130911055020988
"662d9192d5b6775538a1525241a81502";"8";"2023-11-26";"Bordeaux - Le Bouscat";"3";15;0;1;0;2,42;0,018658235669136
"662d9192d5b6775538a1525241a81502";"9";"2023-11-26";"Bordeaux - Le Bouscat";"2";15;0;1;0;11,23;0,0111878607422113
"66718fe449d7b420c450da22e66b569f";"1";"2023-11-13";"Paris-Vincennes";"11";14;0;0;0;0;0,0658199116587639
"66718fe449d7b420c450da22e66b569f";"10";"2023-11-13";"Paris-Vincennes";"1";14;1;1;9,422;2,638;0,0490991212427616
"66718fe449d7b420c450da22e66b569f";"11";"2023-11-13";"Paris-Vincennes";"6";14;0;0;0;0;0,0602369643747807
"66718fe449d7b420c450da22e66b569f";"12";"2023-11-13";"Paris-Vincennes";"9";14;0;0;0;0;0,244541585445404
"66718fe449d7b420c450da22e66b569f";"13";"2023-11-13";"Paris-Vincennes";"7";14;0;0;0;0;0,215876057744026
"66718fe449d7b420c450da22e66b569f";"14";"2023-11-13";"Paris-Vincennes";NA;14;0;0;0;0;0,055665023624897
"66718fe449d7b420c450da22e66b569f";"2";"2023-11-13";"Paris-Vincennes";"12";14;0;0;0;0;0,0495147481560707
"66718fe449d7b420c450da22e66b569f";"3";"2023-11-13";"Paris-Vincennes";"10";14;0;0;0;0;0,00592338712885976
"66718fe449d7b420c450da22e66b569f";"4";"2023-11-13";"Paris-Vincennes";"2";14;0;1;0;1,878;0,664787530899048
"66718fe449d7b420c450da22e66b569f";"5";"2023-11-13";"Paris-Vincennes";"4";14;0;0;0;0;0,033757746219635
"66718fe449d7b420c450da22e66b569f";"6";"2023-11-13";"Paris-Vincennes";"8";14;0;0;0;0;0,0477641522884369
"66718fe449d7b420c450da22e66b569f";"7";"2023-11-13";"Paris-Vincennes";"3";14;0;1;0;3,836;0,140405982732773
"66718fe449d7b420c450da22e66b569f";"8";"2023-11-13";"Paris-Vincennes";"5";14;0;0;0;0;0,0964616611599922
"66718fe449d7b420c450da22e66b569f";"9";"2023-11-13";"Paris-Vincennes";NA;14;0;0;0;0;0,110570348799229
"669e5777561a2f5baff786378c7ff150";"1";"2023-11-08";"Solvalla";"4";12;0;0;0;0;0,327115744352341
"669e5777561a2f5baff786378c7ff150";"10";"2023-11-08";"Solvalla";"7";12;0;0;0;0;0,038957629352808
"669e5777561a2f5baff786378c7ff150";"11";"2023-11-08";"Solvalla";"3";12;0;1;0;2,76;0,268516331911087
"669e5777561a2f5baff786378c7ff150";"12";"2023-11-08";"Solvalla";"8";12;0;0;0;0;0,0884109064936638
"669e5777561a2f5baff786378c7ff150";"2";"2023-11-08";"Solvalla";"10";12;0;0;0;0;0,011522401124239
"669e5777561a2f5baff786378c7ff150";"3";"2023-11-08";"Solvalla";"2";12;0;1;0;2,21666666666667;0,367137551307678
"669e5777561a2f5baff786378c7ff150";"4";"2023-11-08";"Solvalla";"1";12;1;1;5,81666666666667;2,16;0,38353231549263
"669e5777561a2f5baff786378c7ff150";"5";"2023-11-08";"Solvalla";"11";12;0;0;0;0;0,0242618452757597
"669e5777561a2f5baff786378c7ff150";"6";"2023-11-08";"Solvalla";"6";12;0;0;0;0;0,0732023194432259
"669e5777561a2f5baff786378c7ff150";"7";"2023-11-08";"Solvalla";"5";12;0;0;0;0;0,612447440624237
"669e5777561a2f5baff786378c7ff150";"8";"2023-11-08";"Solvalla";NA;12;0;0;0;0;0,013486647978425
"669e5777561a2f5baff786378c7ff150";"9";"2023-11-08";"Solvalla";"9";12;0;0;0;0;0,0644389018416405
"66ddc6ef9936913bdb052b1392984684";"1";"2023-11-16";"Paris-Vincennes";"1";15;1;1;21,0875;5,555;0,0185774825513363
"66ddc6ef9936913bdb052b1392984684";"10";"2023-11-16";"Paris-Vincennes";"4";15;0;0;0;0;0,0261821318417788
"66ddc6ef9936913bdb052b1392984684";"11";"2023-11-16";"Paris-Vincennes";NA;15;0;0;0;0;0,609285473823547
"66ddc6ef9936913bdb052b1392984684";"12";"2023-11-16";"Paris-Vincennes";"7";15;0;0;0;0;0,00776227656751871
"66ddc6ef9936913bdb052b1392984684";"13";"2023-11-16";"Paris-Vincennes";"9";15;0;0;0;0;0,0336337387561798
"66ddc6ef9936913bdb052b1392984684";"14";"2023-11-16";"Paris-Vincennes";"5";15;0;0;0;0;0,175868943333626
"66ddc6ef9936913bdb052b1392984684";"15";"2023-11-16";"Paris-Vincennes";"8";15;0;0;0;0;0,0736181139945984
"66ddc6ef9936913bdb052b1392984684";"2";"2023-11-16";"Paris-Vincennes";"2";15;0;1;0;15,7625;0,0397155694663525
"66ddc6ef9936913bdb052b1392984684";"3";"2023-11-16";"Paris-Vincennes";"10";15;0;0;0;0;0,083677239716053
"66ddc6ef9936913bdb052b1392984684";"4";"2023-11-16";"Paris-Vincennes";NA;15;0;0;0;0;0,0728811994194984
"66ddc6ef9936913bdb052b1392984684";"5";"2023-11-16";"Paris-Vincennes";"6";15;0;0;0;0;0,297505557537079
"66ddc6ef9936913bdb052b1392984684";"6";"2023-11-16";"Paris-Vincennes";"12";15;0;0;0;0;0,14175283908844
"66ddc6ef9936913bdb052b1392984684";"7";"2023-11-16";"Paris-Vincennes";"3";15;0;1;0;2,665;0,135062515735626
"66ddc6ef9936913bdb052b1392984684";"8";"2023-11-16";"Paris-Vincennes";"11";15;0;0;0;0;0,00893434043973684
"66ddc6ef9936913bdb052b1392984684";"9";"2023-11-16";"Paris-Vincennes";"13";15;0;0;0;0;0,109281122684479
"66e0361c9a98cc26796511279b210669";"1";"2023-11-20";"Nantes";"7";7;0;0;0;0;0,0134565075859427
"66e0361c9a98cc26796511279b210669";"2";"2023-11-20";"Nantes";"6";7;0;0;0;0;0,0209001209586859
"66e0361c9a98cc26796511279b210669";"3";"2023-11-20";"Nantes";"4";7;0;0;0;0;0,0894680172204971
"66e0361c9a98cc26796511279b210669";"5";"2023-11-20";"Nantes";"3";7;0;0;0;1,67;0,365144103765488
"66e0361c9a98cc26796511279b210669";"6";"2023-11-20";"Nantes";"2";7;0;1;0;1,31;0,357448905706406
"66e0361c9a98cc26796511279b210669";"7";"2023-11-20";"Nantes";"5";7;0;0;0;0;0,337236762046814
"66e0361c9a98cc26796511279b210669";"8";"2023-11-20";"Nantes";"1";7;1;1;1,91;1,1;0,668912291526794
"670d471016ae0b0879f2ffa551d163c2";"1";"2023-11-19";"Saint-Galmier";NA;14;0;0;0;0;0,311596244573593
"670d471016ae0b0879f2ffa551d163c2";"10";"2023-11-19";"Saint-Galmier";NA;14;0;0;0;0;0,00808536261320114
"670d471016ae0b0879f2ffa551d163c2";"11";"2023-11-19";"Saint-Galmier";"10";14;0;0;0;0;0,0539945662021637
"670d471016ae0b0879f2ffa551d163c2";"12";"2023-11-19";"Saint-Galmier";"8";14;0;0;0;0;0,0334426574409008
"670d471016ae0b0879f2ffa551d163c2";"13";"2023-11-19";"Saint-Galmier";NA;14;0;0;0;0;0,043596375733614
"670d471016ae0b0879f2ffa551d163c2";"14";"2023-11-19";"Saint-Galmier";"9";14;0;0;0;0;0,0078465212136507
"670d471016ae0b0879f2ffa551d163c2";"2";"2023-11-19";"Saint-Galmier";"6";14;0;0;0;0;0,019390944391489
"670d471016ae0b0879f2ffa551d163c2";"3";"2023-11-19";"Saint-Galmier";"5";14;0;0;0;0;0,171820402145386
"670d471016ae0b0879f2ffa551d163c2";"4";"2023-11-19";"Saint-Galmier";"7";14;0;0;0;0;0,130320847034454
"670d471016ae0b0879f2ffa551d163c2";"5";"2023-11-19";"Saint-Galmier";"3";14;0;1;0;7,53;0,0235007032752037
"670d471016ae0b0879f2ffa551d163c2";"6";"2023-11-19";"Saint-Galmier";"4";14;0;0;0;0;0,198016762733459
"670d471016ae0b0879f2ffa551d163c2";"7";"2023-11-19";"Saint-Galmier";"1";14;1;1;6,026;1,942;0,453228682279587
"670d471016ae0b0879f2ffa551d163c2";"8";"2023-11-19";"Saint-Galmier";NA;14;0;0;0;0;0,176767885684967
"670d471016ae0b0879f2ffa551d163c2";"9";"2023-11-19";"Saint-Galmier";"2";14;0;1;0;1,92;0,200528427958488
"67536c7b974d992cc3961bcfb5d5f435";"1";"2023-11-15";"Marseille-Borély";"7";12;0;0;0;0;0,151848241686821
"67536c7b974d992cc3961bcfb5d5f435";"10";"2023-11-15";"Marseille-Borély";"5";12;0;0;0;0;0,161818012595177
"67536c7b974d992cc3961bcfb5d5f435";"11";"2023-11-15";"Marseille-Borély";"1";12;1;1;1,96;1,24;0,729772865772247
"67536c7b974d992cc3961bcfb5d5f435";"12";"2023-11-15";"Marseille-Borély";NA;12;0;0;0;0;0,263769507408142
"67536c7b974d992cc3961bcfb5d5f435";"2";"2023-11-15";"Marseille-Borély";"2";12;0;1;0;3,49;0,00661046197637916
"67536c7b974d992cc3961bcfb5d5f435";"3";"2023-11-15";"Marseille-Borély";"8";12;0;0;0;0;0,0532630756497383
"67536c7b974d992cc3961bcfb5d5f435";"4";"2023-11-15";"Marseille-Borély";NA;12;0;0;0;0;0,340535581111908
"67536c7b974d992cc3961bcfb5d5f435";"5";"2023-11-15";"Marseille-Borély";NA;12;0;0;0;0;0,128997027873993
"67536c7b974d992cc3961bcfb5d5f435";"6";"2023-11-15";"Marseille-Borély";"4";12;0;0;0;0;0,0100141474977136
"67536c7b974d992cc3961bcfb5d5f435";"7";"2023-11-15";"Marseille-Borély";"6";12;0;0;0;0;0,0963173285126686
"67536c7b974d992cc3961bcfb5d5f435";"8";"2023-11-15";"Marseille-Borély";NA;12;0;0;0;0;0,17174006998539
"67536c7b974d992cc3961bcfb5d5f435";"9";"2023-11-15";"Marseille-Borély";"3";12;0;1;0;3,2;0,136741802096367
"6798da9053520772f7767280170ae82c";"1";"2023-11-12";"Vire";"8";15;0;0;0;0;0,0152584481984377
"6798da9053520772f7767280170ae82c";"10";"2023-11-12";"Vire";NA;15;0;0;0;0;0,0910678654909134
"6798da9053520772f7767280170ae82c";"11";"2023-11-12";"Vire";"1";15;1;1;2,98;1,38;0,802850723266602
"6798da9053520772f7767280170ae82c";"12";"2023-11-12";"Vire";"2";15;0;1;0;1,87;0,482651978731155
"6798da9053520772f7767280170ae82c";"13";"2023-11-12";"Vire";"11";15;0;0;0;0;0,0271413195878267
"6798da9053520772f7767280170ae82c";"14";"2023-11-12";"Vire";NA;15;0;0;0;0;0,0393557101488113
"6798da9053520772f7767280170ae82c";"15";"2023-11-12";"Vire";"3";15;0;1;0;2;0,167134538292885
"6798da9053520772f7767280170ae82c";"2";"2023-11-12";"Vire";NA;15;0;0;0;0;0,00480480026453733
"6798da9053520772f7767280170ae82c";"3";"2023-11-12";"Vire";"12";15;0;0;0;0;0,00327271921560168
"6798da9053520772f7767280170ae82c";"4";"2023-11-12";"Vire";"4";15;0;0;0;0;0,283128559589386
"6798da9053520772f7767280170ae82c";"5";"2023-11-12";"Vire";"10";15;0;0;0;0;0,0423451438546181
"6798da9053520772f7767280170ae82c";"6";"2023-11-12";"Vire";"9";15;0;0;0;0;0,0323669575154781
"6798da9053520772f7767280170ae82c";"7";"2023-11-12";"Vire";"5";15;0;0;0;0;0,201048001646996
"6798da9053520772f7767280170ae82c";"8";"2023-11-12";"Vire";"6";15;0;0;0;0;0,036625187844038
"6798da9053520772f7767280170ae82c";"9";"2023-11-12";"Vire";"7";15;0;0;0;0;0,0510316863656044
"6943b905f53bb1e157ccd37ed17a1bcc";"1";"2023-11-20";"Nantes";NA;14;0;0;0;0;0,00690129492431879
"6943b905f53bb1e157ccd37ed17a1bcc";"10";"2023-11-20";"Nantes";"3";14;0;1;0;1,62;0,321455329656601
"6943b905f53bb1e157ccd37ed17a1bcc";"11";"2023-11-20";"Nantes";NA;14;0;0;0;0;0,0284721683710814
"6943b905f53bb1e157ccd37ed17a1bcc";"12";"2023-11-20";"Nantes";"1";14;1;1;4,61;1,61;0,212496146559715
"6943b905f53bb1e157ccd37ed17a1bcc";"13";"2023-11-20";"Nantes";"2";14;0;1;0;2,54;0,0765912756323814
"6943b905f53bb1e157ccd37ed17a1bcc";"14";"2023-11-20";"Nantes";"10";14;0;0;0;0;0,000204116149689071
"6943b905f53bb1e157ccd37ed17a1bcc";"2";"2023-11-20";"Nantes";"5";14;0;0;0;0;0,0376952774822712
"6943b905f53bb1e157ccd37ed17a1bcc";"3";"2023-11-20";"Nantes";"4";14;0;0;0;0;0,117035217583179
"6943b905f53bb1e157ccd37ed17a1bcc";"4";"2023-11-20";"Nantes";NA;14;0;0;0;0;0,0504003539681435
"6943b905f53bb1e157ccd37ed17a1bcc";"5";"2023-11-20";"Nantes";"7";14;0;0;0;0;0,00643913401290774
"6943b905f53bb1e157ccd37ed17a1bcc";"6";"2023-11-20";"Nantes";"9";14;0;0;0;0;0,0190022140741348
"6943b905f53bb1e157ccd37ed17a1bcc";"7";"2023-11-20";"Nantes";NA;14;0;0;0;0;0,0466668978333473
"6943b905f53bb1e157ccd37ed17a1bcc";"8";"2023-11-20";"Nantes";"8";14;0;0;0;0;0,00348432105965912
"6943b905f53bb1e157ccd37ed17a1bcc";"9";"2023-11-20";"Nantes";"6";14;0;0;0;0;0,664985418319702
"6980dcd2585417e8b711275b11a5b28c";"1";"2023-11-12";"Vire";"11";15;0;0;0;0;0,00106346525717527
"6980dcd2585417e8b711275b11a5b28c";"10";"2023-11-12";"Vire";NA;15;0;0;0;0;0,109063178300858
"6980dcd2585417e8b711275b11a5b28c";"11";"2023-11-12";"Vire";NA;15;0;0;0;0;0,0208511985838413
"6980dcd2585417e8b711275b11a5b28c";"12";"2023-11-12";"Vire";"3";15;0;1;0;2,02;0,316428124904633
"6980dcd2585417e8b711275b11a5b28c";"13";"2023-11-12";"Vire";"2";15;0;1;0;1,89;0,200663879513741
"6980dcd2585417e8b711275b11a5b28c";"14";"2023-11-12";"Vire";"5";15;0;0;0;0;0,0846659019589424
"6980dcd2585417e8b711275b11a5b28c";"15";"2023-11-12";"Vire";NA;15;0;0;0;0;0,0130351297557354
"6980dcd2585417e8b711275b11a5b28c";"2";"2023-11-12";"Vire";"10";15;0;0;0;0;0,00530354399234056
"6980dcd2585417e8b711275b11a5b28c";"3";"2023-11-12";"Vire";"7";15;0;0;0;0;0,00516619207337499
"6980dcd2585417e8b711275b11a5b28c";"4";"2023-11-12";"Vire";"6";15;0;0;0;0;0,0915860161185265
"6980dcd2585417e8b711275b11a5b28c";"5";"2023-11-12";"Vire";"1";15;1;1;7,57;2,94;0,0711483806371689
"6980dcd2585417e8b711275b11a5b28c";"6";"2023-11-12";"Vire";"4";15;0;0;0;0;0,00411538826301694
"6980dcd2585417e8b711275b11a5b28c";"7";"2023-11-12";"Vire";"8";15;0;0;0;0;0,0707211866974831
"6980dcd2585417e8b711275b11a5b28c";"8";"2023-11-12";"Vire";"9";15;0;0;0;0;0,0406678877770901
"6980dcd2585417e8b711275b11a5b28c";"9";"2023-11-12";"Vire";NA;15;0;0;0;0;0,00187092542182654
"6a8f7c50a78166faa310eb003f8f6991";"1";"2023-11-19";"Mauquenchy";NA;12;0;0;0;0;0,0995525568723679
"6a8f7c50a78166faa310eb003f8f6991";"11";"2023-11-19";"Mauquenchy";"2";12;0;1;0;3,25;0,200183570384979
"6a8f7c50a78166faa310eb003f8f6991";"12";"2023-11-19";"Mauquenchy";"5";12;0;0;0;0;0,224401965737343
"6a8f7c50a78166faa310eb003f8f6991";"13";"2023-11-19";"Mauquenchy";"3";12;0;1;0;1,65;0,663005411624908
"6a8f7c50a78166faa310eb003f8f6991";"2";"2023-11-19";"Mauquenchy";"7";12;0;0;0;0;0,214545607566833
"6a8f7c50a78166faa310eb003f8f6991";"3";"2023-11-19";"Mauquenchy";"6";12;0;0;0;0;0,0184935219585896
"6a8f7c50a78166faa310eb003f8f6991";"4";"2023-11-19";"Mauquenchy";NA;12;0;0;0;0;0,0172680839896202
"6a8f7c50a78166faa310eb003f8f6991";"5";"2023-11-19";"Mauquenchy";"1";12;1;1;18,31;3,88;0,133387804031372
"6a8f7c50a78166faa310eb003f8f6991";"6";"2023-11-19";"Mauquenchy";"4";12;0;0;0;0;0,0178175680339336
"6a8f7c50a78166faa310eb003f8f6991";"7";"2023-11-19";"Mauquenchy";NA;12;0;0;0;0;0,167990520596504
"6a8f7c50a78166faa310eb003f8f6991";"8";"2023-11-19";"Mauquenchy";NA;12;0;0;0;0;0,289768099784851
"6a8f7c50a78166faa310eb003f8f6991";"9";"2023-11-19";"Mauquenchy";NA;12;0;0;0;0;0,0657434239983559
"6ad6a4a3dabbc5ef4275b346d965f5b9";"1";"2023-11-28";"Mons";"4";7;0;0;0;0;0,176253095269203
"6ad6a4a3dabbc5ef4275b346d965f5b9";"2";"2023-11-28";"Mons";"2";7;0;1;0;5,70666666666667;0,239090889692307
"6ad6a4a3dabbc5ef4275b346d965f5b9";"3";"2023-11-28";"Mons";NA;7;0;0;0;0;0,280753374099731
"6ad6a4a3dabbc5ef4275b346d965f5b9";"4";"2023-11-28";"Mons";"3";7;0;0;0;0;0,117720879614353
"6ad6a4a3dabbc5ef4275b346d965f5b9";"5";"2023-11-28";"Mons";NA;7;0;0;0;0;0,468747764825821
"6ad6a4a3dabbc5ef4275b346d965f5b9";"6";"2023-11-28";"Mons";"5";7;0;0;0;0;0,247227981686592
"6ad6a4a3dabbc5ef4275b346d965f5b9";"7";"2023-11-28";"Mons";"1";7;1;1;5,21666666666667;2,62666666666667;0,23627470433712
"6bc07c011061a70de156478c4df0aaa3";"1";"2023-11-11";"Lyon-La Soie";NA;12;0;0;0;0;0,00839141383767128
